131,13.2137,143.149,14.2736,7.19312,1782.94,1904.62,35.7257,246.036,157.139,12.494,143.144,18,14.255,7.20625,323.787,354.923,1792.15,1910.42,157.139,34.9592,246.811,2774
147,13.1031,81.469,14.194,8.53889,1744.69,2037.41,30.5227,105.445,702.165,9.65783,65.4559,25,14.14,8.52587,848.529,911.416,1752.61,2044.6,702.165,24.5852,105.91,2675
110,7.40053,66.9591,14.3781,7.76946,1790.4,2059.94,13.8107,29.3785,919.772,2.83867,17.9727,24,14.33,7.75894,1099.8,1298.38,1796.19,2065.14,919.772,6.22418,29.5012,2789
115,11.0338,67.0443,14.3532,8.40455,1853.35,2020.55,25.4641,97.1209,293.479,9.62155,64.1603,24,14.305,8.39774,856.403,889.712,1861.71,2027.37,293.479,23.2158,97.5275,2666
137,4.00172,25.3418,14.2438,7.55249,1837.92,2030.42,8.40112,37.349,154.308,3.25019,23.0628,21,14.21,7.55618,553.642,532.793,1847.41,2037.39,154.308,7.32299,37.4868,2767
118,14.4944,106.939,14.3383,8.40723,1836.23,2141.73,34.6929,164.898,494.664,12.0936,101.659,20,14.31,8.41866,346.295,255.758,1846.64,2149.1,494.664,31.4785,165.473,2745
90,6.54002,65.9596,14.4776,7.28938,1751.38,1706.48,9.63374,17.5277,925.448,1.94548,11.3733,19,14.455,7.30055,418.605,630.019,1760.14,1711.32,925.448,3.6149,17.5852,2856
182,19.0799,236.4,14.0199,6.93894,1890.89,1697.34,38.5819,22.8414,3356.55,2.3926,13.8827,28,13.95,6.88531,1616.16,1253.33,1893.65,1701.21,3356.55,5.28335,22.9557,2712
215,7.21923,39.7918,13.8557,7.26294,1846.95,1792.85,17.5793,63.092,176.483,6.37291,38.0439,19,13.83,7.27194,426.786,461.381,1856.7,1798.59,176.483,16.4878,63.3083,2611
96,13.8921,140.89,14.4478,7.54017,1793.75,1660.43,25.0888,50.4934,1956.07,4.18125,31.541,23,14.405,7.53465,773.628,1064.16,1801.89,1664.33,1956.07,9.67318,50.6945,2768
118,9.19035,62.1861,14.3383,8.41374,1799.14,1982.87,17.8224,54.911,736.805,5.55228,35.0156,19,14.315,8.42827,519.413,840.622,1807.64,1988.26,736.805,13.051,55.0929,2753
106,7.62734,56.5561,14.398,7.32003,1799.82,1732.74,15.195,63.3524,560.831,4.86133,40.9483,22,14.36,7.3185,854.616,1007.66,1807.06,1737.12,560.831,11.0153,63.5946,2797
115,8.38085,65.3074,14.3532,7.74016,1856.22,2034.95,15.3162,63.212,719.444,4.82553,41.7815,20,14.325,7.74915,619.877,852.646,1864.85,2040.8,719.444,10.4008,63.4322,2795
126,4.61309,30.0592,14.2985,7.38429,1778.65,2251.46,9.05711,33.4788,307.436,3.09897,21.1487,23,14.255,7.37699,1252.86,1458.72,1782.89,2256.72,307.436,6.64999,33.6136,2776
116,14.1707,101.298,14.3483,7.2851,1761.2,1664.47,32.9527,144.578,714.274,10.6702,88.5981,22,14.31,7.28312,1033.3,1298.5,1766.79,1666.97,714.274,27.7155,145.133,2711
116,2.89343,14.98,14.3483,7.27485,1815.56,1775.11,5.46821,19.4354,123.145,2.29217,12.3636,21,14.315,7.27776,638.524,829.463,1824.2,1780.19,123.145,4.60505,19.5066,2790
137,14.23,162.498,14.2438,6.6576,1832.31,1794.72,29.5114,239.476,391.49,12.3437,160.694,21,14.21,6.65702,1330.15,1493.78,1836.02,1796.75,391.49,26.8367,240.359,2810
123,22.1745,209.781,14.3134,7.4042,1820.11,1899.72,41.3193,178.287,2492.67,9.82202,116.443,22,14.275,7.40266,1521.69,1572.24,1822.41,1902.03,2492.67,22.4297,178.972,2784
88,4.49222,42.3342,14.4876,7.57852,1750.01,1883.73,8.02666,8.39343,598.266,1.52335,5.43065,27,14.425,7.54549,657.383,695.194,1760.24,1891.32,598.266,2.50275,8.43261,2885
102,7.71968,53.1022,14.4179,7.67528,1810.12,1884.43,16.0446,58.8653,560.932,4.95362,36.001,22,14.38,7.67565,668.901,809.874,1818.85,1890.3,560.932,11.8765,59.09,2800
124,5.64075,41.7986,14.3085,8.21686,1761.76,2308.14,11.8241,60.374,242.097,4.45847,38.4044,23,14.265,8.2143,821.69,1099.53,1769.33,2315.32,242.097,9.96769,60.6169,2780
144,11.1811,96.0785,14.209,8.47391,1730.79,1942.9,22.001,41.9789,1315.42,4.65993,27.0105,25,14.155,8.46055,1444.53,1376.76,1733.32,1947.17,1315.42,10.5791,42.1639,2724
57,3.22261,17.2935,14.6418,7.55616,1721.17,1874.03,6.32578,22.9214,131.7,2.58023,14.7518,27,14.58,7.5242,763.358,886.932,1730.04,1880.75,131.7,5.16491,23.0273,2881
82,3.058,25.9099,14.5174,7.7736,1745.73,1680.87,4.55007,1.5996,369.03,1.22814,1.28673,22,14.48,7.77493,724.457,1076.39,1753.48,1684.63,369.03,1.78123,1.60566,2896
178,6.11035,43.9599,14.0398,7.37742,1849.86,1862.58,11.4843,22.8452,592.606,3.17787,14.6167,22,14,7.37428,1563.76,1512.23,1852.11,1865.07,592.606,6.91838,22.9348,2656
121,6.73577,38.5027,14.3234,8.82725,1749.03,2327.81,13.7468,37.1844,439.823,4.57033,23.3957,21,14.29,8.83662,596.82,858.22,1757.5,2335.19,439.823,10.6161,37.3207,2707
81,9.01913,106.957,14.5224,6.29702,1832.37,1810.48,13.2806,9.98024,1518.83,1.47008,6.50554,21,14.49,6.29602,823.853,993.76,1839.68,1815.06,1518.83,2.37087,10.0163,2898
89,9.28356,74.793,14.4826,7.25999,1864.03,1877.68,21.3426,117.07,175.974,8.45011,74.0428,19,14.46,7.27107,536.713,606.741,1872.75,1883.2,175.974,20.3267,117.454,2818
100,5.49838,41.6238,14.4279,6.93151,1818.79,1865.9,11.0668,60.5617,126.156,4.89509,40.8417,18,14.41,6.9442,444.182,551.659,1827.37,1871.21,126.156,10.348,60.7506,2850
124,4.03497,30.445,14.3085,6.71705,1809.9,1677.85,6.94915,19.0795,395.759,2.07635,12.6672,23,14.265,6.70558,700.526,813.96,1818.85,1683.01,395.759,3.81469,19.1563,2820
126,12.5346,79.651,14.2985,9.23871,1792.93,2059.55,30.0704,118.518,484.44,10.175,72.5049,21,14.265,9.24958,679.856,963.147,1801.12,2065.47,484.44,26.7259,118.953,2699
106,6.41088,35.1887,14.398,8.70013,1873.79,2051.75,13.656,48.8852,215.847,5.3637,32.0003,22,14.36,8.70519,840.728,1165.01,1881.7,2057.06,215.847,12.1072,49.0721,2803
