2661,246.301,439.318,31.5373,10.7194,757.798,715.738,309.241,481.377,227.532,246.395,440.413,24,31.575,10.7329,804.843,924.93,757.62,714.826,227.532,309.551,482.291,2133
2265,270.51,464.135,33.5075,10.8376,727.612,619.864,323.614,495.692,170.484,271.01,465.24,20,33.575,10.8224,707.274,1167.54,727.673,617.508,170.484,324.07,496.429,2293
2290,233.359,415.62,33.3831,8.27317,717.082,560.263,268.574,435.319,122.472,233.914,416.584,18,33.46,8.22182,764.227,1267.92,716.955,557.149,122.472,268.967,435.904,3047
2596,240.215,463.84,31.8607,9.91157,719.282,611.48,292.493,498.068,132.478,240.754,464.935,22,31.91,9.91171,872.747,1112.05,718.753,609.043,132.478,293.045,498.925,2675
2421,194.681,418.582,32.7313,10.948,786.387,681.03,231.824,448.415,847.004,191.42,417.072,27,32.76,10.9678,1395.24,1300.33,783.878,677.308,847.004,229.289,449.338,3194
2138,255.816,386.871,34.1393,9.54646,698.457,563.557,289.504,401.236,528.492,254.453,387.355,19,34.215,9.50993,421.725,500.325,699.225,563.723,528.492,288.84,401.793,2160
2377,276.424,440.034,32.9502,10.4151,741.428,647.784,326.763,454.508,1780.62,268.903,428.052,23,33,10.4173,963.006,1155.84,740.656,645.314,1780.62,321.697,455.299,2094
2391,324.761,580.319,32.8806,9.6044,740.102,623.26,381.544,616.417,342.835,324.67,581.766,21,32.94,9.59148,769.77,1058.98,740.007,621.383,342.835,381.667,617.398,2500
2724,260.899,463.159,31.2239,10.835,777.087,710.233,321.431,499.842,241.035,260.998,464.313,24,31.26,10.85,1363.27,1366.86,774.837,706.538,241.035,321.74,500.8,2286
2240,287.283,457.803,33.6318,9.42389,707.101,587.055,327.666,471.433,337.486,287.032,458.932,19,33.705,9.39031,545.517,948.027,707.556,585.723,337.486,327.638,472.097,1979
2451,250.586,476.373,32.5821,8.89991,720.106,578.949,291.275,498.386,209.08,250.794,477.553,20,32.645,8.87744,433.764,501.232,720.983,579.171,209.08,291.527,499.148,2926
2523,238.767,397.304,32.2239,11.0937,768.581,694.045,284.179,407.112,1584.56,232.038,386.703,21,32.28,11.0929,1068.36,1411.92,767.606,690.493,1584.56,279.949,407.773,2309
2486,270.045,479.213,32.408,9.14247,728.323,602.184,306.559,461.298,2701.62,257.888,448.423,25,32.445,9.15024,1089.72,1271.02,726.931,598.163,2701.62,297.332,462.186,2646
2149,254.213,388.099,34.0846,10.7596,730.813,628.732,280.273,365.601,2232.44,244.322,362.917,20,34.155,10.7402,652.288,900.919,731.043,627.762,2232.44,274.557,366.136,2169
2519,234.794,388.694,32.2438,10.0637,733.455,637.738,282.369,411.512,146.907,235.234,389.614,25,32.28,10.0758,1208.16,1228.57,731.617,634.382,146.907,282.894,412.308,2594
2074,346.037,559.542,34.4577,11.0192,714.465,586.355,407.754,580.352,147.977,347.027,560.763,20,34.53,10.999,805.079,1004,714.203,584.712,147.977,408.506,581.192,1945
2440,276.779,481.101,32.6368,9.41696,746.664,639.658,320.996,509.542,283.787,276.744,482.302,23,32.685,9.41572,1095.22,1211.51,745.438,636.74,283.787,321.127,510.438,2276
2893,233.143,391.445,30.3831,11.975,768.106,729.738,290.172,404.554,715.991,230.729,390.927,20,30.435,11.9823,827.01,1242.97,767.912,727.455,715.991,288.773,405.218,2221
2086,248.98,398.889,34.398,9.9141,727.173,613.383,286.886,403.772,1653.34,241.958,387.295,29,34.425,9.93148,1159.31,1029.56,725.353,611.031,1653.34,281.13,404.622,2765
2613,309.914,536.094,31.7761,11.7365,787.393,740.714,373.081,543,2503.02,298.949,514.456,21,31.83,11.741,526.413,817.448,788.254,740.447,2503.02,366.054,543.895,1945
2615,260.513,450.866,31.7662,9.81774,723.715,641.581,307.763,466.431,1502.3,254.304,443.337,23,31.81,9.82262,1019.62,1101.03,722.645,639.322,1502.3,303.445,467.273,2184
2448,235.88,428.908,32.597,11.7254,757.843,685.398,281.253,437.204,1884.48,227.637,413.793,20,32.66,11.7207,525.874,812.42,758.553,684.973,1884.48,276.344,437.873,2372
2087,240.51,433.038,34.393,9.2618,727.356,561.196,269.466,448.565,247.918,240.473,434.119,20,34.465,9.22869,569.534,833.964,727.814,560.212,247.918,269.529,449.215,3199
1976,252.388,452.478,34.9453,10.0225,710.429,609.904,292.133,485.043,166.663,252.817,453.567,22,35.01,10.0055,1595.61,1620.58,707.648,604.069,166.663,292.527,485.805,2880
2051,247.231,398.765,34.5721,10.2261,729.226,610.396,293.223,418.216,275.985,247.087,399.756,25,34.62,10.2292,717.309,709.151,729.269,610.01,275.985,293.286,418.971,2153
2604,267.611,480.437,31.8209,11.5288,775.837,762.674,321.97,506.521,282.225,267.538,481.636,24,31.86,11.5443,637.268,686.467,776.359,762.947,282.225,322.12,507.474,2195
2077,260.764,443.084,34.4428,9.63503,706.58,564.723,296.698,454.014,179.062,261.173,444.153,19,34.52,9.59685,1024.87,1437.44,705.704,560.45,179.062,297.022,454.639,2640
2465,278.49,477.656,32.5124,11.5164,753.07,661.141,331.909,469.46,2812.22,265.822,443.888,28,32.535,11.5407,1138.91,1130.48,751.41,658.398,2812.22,321.236,470.469,2086
2270,268.333,411.097,33.4826,10.8601,728.24,595.428,319.199,428.691,184.866,268.751,412.081,19,33.555,10.8387,784.066,1001.39,728.082,593.885,184.866,319.58,429.297,1942
2107,256.35,380.447,34.2935,10.4333,727.85,620.695,294.365,395.602,200.942,256.627,381.377,21,34.36,10.4168,937.499,1168.24,727.209,618.279,200.942,294.65,396.206,2105
2540,261.293,425.863,32.1393,9.90053,725.727,638.382,308.195,447.597,129.745,261.95,426.825,17,32.215,9.86706,276.769,261.571,726.911,639.082,129.745,308.666,448.187,2357
