311,26.011,140.604,18.3532,9.03997,1423.68,1371.6,51.9241,196.57,107.712,25.6025,140.836,21,18.34,9.0606,651.664,1050.8,1428.1,1373.22,107.712,51.6047,197.132,3364
294,23.3825,131.735,18.4378,8.83387,1338.19,1319.15,46.5591,188.714,393.041,21.5342,129.438,24,18.41,8.84714,857.037,928.783,1341.33,1321.31,393.041,44.3007,189.328,3342
132,7.38651,46.0013,19.2438,8.13293,1273.08,1108.68,13.5602,65.8445,180.184,6.52252,44.4596,20,19.24,8.15306,546.894,589.25,1276.85,1110.75,180.184,12.6942,66.0154,3760
174,16.3172,162.516,19.0348,10.0498,1383.69,1526.44,20.2479,28.5017,2297.23,4.91259,20.0124,19,19.035,10.0749,688.32,1070.76,1387.16,1528.37,2297.23,8.88393,28.5728,3686
234,37.6874,255.962,18.7363,9.99279,1325.01,1508.4,77.3736,372.384,132.851,37.2115,256.513,19,18.735,10.0177,741.061,1250.33,1327.97,1509.59,132.851,77.0923,373.327,3483
178,21.851,159.426,19.0149,9.5753,1285.26,1371.12,33.8413,67.9757,2161.72,11.1516,50.3381,25,18.985,9.58983,1151.23,1214.69,1286.15,1372.09,2161.72,19.831,68.1991,3550
152,18.1019,93.1344,19.1443,8.59214,1276.22,1305.94,30.5284,117.111,433.211,16.0264,88.6087,23,19.125,8.60926,1583.32,1524,1274.37,1304.52,433.211,28.107,117.463,3619
244,13.8436,66.2682,18.6866,8.32644,1355.43,1298.16,25.3043,88.7295,288.282,12.4714,63.5214,19,18.685,8.3472,423.591,470.937,1360.17,1301.02,288.282,23.9673,88.9548,3471
139,29.398,225.864,19.209,9.30447,1275.96,1371.49,48.0554,280.729,1241.95,23.3353,209.479,21,19.2,9.32684,535.843,470.61,1280.01,1374.8,1241.95,41.5263,281.496,3736
183,14.3977,88.7969,18.99,9.24998,1321.96,1446.93,26.7222,123.643,100.345,13.968,88.8099,18,18.995,9.27281,523.436,990.402,1325.75,1448.75,100.345,26.3733,123.936,3535
153,19.9213,210.333,19.1393,8.70641,1339.48,1344.65,25.2369,35.405,2972.94,5.15623,25.3331,21,19.13,8.72715,755.742,971.755,1342.68,1346.42,2972.94,9.05771,35.502,3708
243,57.0879,310.304,18.6915,8.94118,1291.12,1271.39,110.416,428.05,161.788,56.5644,310.99,23,18.67,8.9583,709.141,1083.26,1294.71,1272.46,161.788,110.1,429.366,3110
162,20.5065,124.29,19.0945,9.05407,1361.2,1563.71,36.596,163.761,253.576,19.3412,123.5,26,19.06,9.06347,1692.3,1291.92,1358.94,1565.41,253.576,35.1161,164.318,3548
197,22.1036,105.748,18.9204,10.7052,1244.12,1389.14,37.8655,99.5589,1114.78,16.6402,72.3819,21,18.91,10.7309,907.076,1158.35,1245.99,1390.32,1114.78,31.8858,99.8349,3513
240,19.5954,110.803,18.7065,9.65826,1308.17,1445.89,39.7971,162.421,197.517,18.7058,110.361,24,18.68,9.6751,1279.43,1337.29,1308.36,1446.56,197.517,38.7839,162.942,3429
182,34.2535,253.138,18.995,8.63609,1344.2,1220.26,60.8849,338.535,483.442,32.0075,251.765,24,18.97,8.65038,1069.53,1010.59,1345.94,1221.47,483.442,58.2119,339.604,3617
242,12.773,45.2853,18.6965,9.94424,1307.1,1380.95,23.4577,59.7949,180.751,11.9331,43.809,22,18.68,9.96632,1209.25,1501.99,1307.68,1380.21,180.751,22.5315,59.9707,3366
160,16.4494,145.409,19.1045,8.51829,1259.6,1333.38,27.7849,190.679,162.783,15.7177,145.402,19,19.105,8.53955,628.718,954.007,1262.74,1335,162.783,27.1136,191.153,3682
146,20.3456,131.763,19.1741,9.45608,1288.23,1396.07,32.1883,132.563,1230.26,14.2961,100.461,25,19.145,9.47069,799.523,927.392,1291.42,1398.61,1230.26,24.3659,132.995,3650
240,22.1337,161.314,18.7065,9.90745,1338.74,1458.37,46.0584,236.973,261.92,20.9348,160.821,22,18.69,9.92945,542.928,520.931,1343.42,1462.11,261.92,44.7879,237.67,3575
246,24.5367,155.516,18.6766,9.93661,1332.35,1551.66,42.8672,186.386,1115.52,19.0818,135.371,24,18.65,9.95427,1112.25,1142.92,1333.76,1553.94,1115.52,35.9655,186.985,3400
157,4.66695,26.6836,19.1194,9.41924,1287.07,1386.3,6.38622,11.6052,363.556,2.87251,8.26714,20,19.115,9.44255,644.764,814.941,1290.43,1388.67,363.556,4.51768,11.6355,3784
217,21.3338,115.957,18.8209,9.06734,1351.94,1308.09,37.8367,154.127,118.088,20.8501,116.044,19,18.82,9.08997,499.086,601.563,1356.25,1310.69,118.088,37.4316,154.515,3519
140,16.4976,129.603,19.204,10.1831,1231.62,1251.33,32.1481,190.729,372.179,14.7192,127.457,20,19.2,10.2083,936.839,1227.86,1233.15,1251.45,372.179,30.3771,191.225,3685
