0,120.471,586.272,24.8756,93.9434,1660.15,3735.63,1082.85,855.727,3000,106.073,551.151,1335,18.325,15.6349,26.0694,19.9143,2255.37,4363.25,3000,384.51,999.501,3198
0,180.259,710.535,24.8756,120.978,1800.58,3624.53,1467.68,1006.04,3000,166.16,683.689,1720,16.4,16.4219,18.2098,14.4032,2735.23,4475.06,3000,664.144,1242.12,2557
0,164.949,682.157,24.8756,116.644,1692.58,3686.51,1388.28,972.412,3000,150.774,653.664,1658,16.71,16.4814,16.4025,15.4519,2524.15,4509.16,3000,588.683,1189.41,2688
0,120.229,586.312,24.8756,118.017,1787.32,3761.92,1277.97,834.658,3000,105.83,551.188,1680,16.6,15.2276,17.1937,15.2556,2683.05,4616.62,3000,406.575,1024.29,2872
0,164.79,682.19,24.8756,112.583,1703.32,3090.43,1314.73,934.486,3000,150.614,653.695,1603,16.985,14.9544,20.9332,16.8885,2497.21,3749.34,3000,519.476,1133.73,2810
0,120.231,586.308,24.8756,104.288,1735.72,3490.35,1205.29,896.828,3000,105.832,551.184,1481,17.595,16.6094,19.9544,17.1158,2457.82,4160.48,3000,449.978,1069.02,2993
0,77.9114,468.073,24.8756,125.526,1780.29,3516.11,1221.89,627.223,3000,63.3009,421.048,1790,16.05,13.3921,18.1365,14.4851,2762.93,4388.27,3000,230.365,782.806,2922
0,105.426,549.851,24.8756,114.291,1770.13,3112.86,1236.63,822.026,3000,90.9528,511.611,1628,16.86,14.6099,18.1504,15.1699,2615.99,3790.52,3000,385.269,1000.98,2941
0,150.668,651.999,24.8756,107.485,1735.35,3075.25,1262.23,924.843,3000,136.421,621.636,1530,17.35,15.0704,23.1989,17.4556,2490.28,3691.46,3000,496.016,1110.17,2900
0,166.09,682.021,24.8756,121.264,1679.99,3999.84,1411.12,950.483,3000,151.921,653.546,1724,16.38,16.4692,18.6066,15.945,2554.29,4941.45,3000,574.977,1174.24,2601
0,135.48,620.206,24.8756,117.548,1715.11,3420.24,1311.06,880.713,3000,121.158,587.662,1672,16.64,15.9305,18.7349,15.6166,2567.37,4192.26,3000,462.534,1079.51,2818
0,130.8,602.234,24.8756,102.638,1705.14,3652.43,1174.97,864.446,3000,116.454,568.447,1459,17.705,15.8801,20.691,18.3935,2399.18,4340.13,3000,423.002,1027.21,3028
0,120.442,586.278,24.8756,113.773,1750,2983.85,1209.36,787.327,3000,106.045,551.157,1623,16.885,13.2345,17.4425,15.377,2582.67,3630.73,3000,348.765,958.02,2987
0,135.315,620.236,24.8756,124.543,1720.05,4118.09,1354.46,858.328,3000,120.991,587.689,1773,16.135,15.2449,18.0702,15.1093,2655.16,5126.02,3000,450.363,1068.41,2745
0,165.174,682.107,24.8756,112.026,1725.86,3912.15,1367.75,993.36,3000,151,653.616,1589,17.055,17.8573,22.7121,17.8136,2519.27,4736.51,3000,607.374,1202.68,2723
0,75.7117,467.076,24.8756,106.493,1733.92,3889.48,1044.3,606.029,3000,61.0902,419.856,1520,17.4,12.8312,19.567,16.403,2482.72,4662.14,3000,190.089,726.421,3262
0,194.853,737.652,24.8756,112.355,1732.5,3709.49,1416.54,1031.52,3000,180.827,712.258,1596,17.02,16.8202,21.8865,16.7634,2534.54,4495.76,3000,674.113,1250.17,2641
0,149.805,652.167,24.8756,130.768,1753.98,3610.11,1488.65,945.977,3000,135.554,621.794,1860,15.7,16.2241,19.6458,14.4896,2781.32,4555.53,3000,593.396,1193.72,2520
0,76.3889,467.009,24.8756,119.805,1667.06,3709.35,1183.12,656.712,3000,61.7709,419.805,1706,16.47,14.9509,17.696,15.3818,2521.29,4570.04,3000,242.144,809.093,3033
0,150.983,651.963,24.8756,102.111,1751.22,3768.83,1190.86,897.371,3000,136.738,621.606,1453,17.735,15.1695,20.0708,17.1384,2460.37,4474.66,3000,449.767,1065.43,2970
0,76.9272,467.249,24.8756,95.3338,1748.15,3419.34,965.959,641.824,3000,62.3119,420.092,1357,18.215,14.7251,26.729,20.7758,2389.37,4005.86,3000,208.288,751.919,3345
0,179.731,710.642,24.8756,102.052,1782.67,4192.6,1302.77,1016.54,3000,165.63,683.79,1449,17.755,16.595,18.5771,17.0407,2502.51,4974.99,3000,610.211,1206.24,2830
