6626,441.812,567.143,36.6866,8.66664,661.19,497.795,473.206,577.873,137.381,443.335,568.149,20,36.77,8.60739,534.661,619.816,661.534,497.422,137.381,474.12,578.658,859
7027,323.654,409.336,34.6915,8.01953,679.24,546.434,351.4,414.419,182.47,324.36,410.236,20,34.765,7.97181,677.884,1142.62,679.244,543.777,182.47,351.886,415.015,1462
7034,330.266,461.551,34.6567,8.07838,674.981,540.62,360.629,469.919,1129.65,326.269,459.221,25,34.705,8.06957,983.474,1119.27,673.869,537.411,1129.65,357.859,470.764,1571
6525,296.546,372.437,37.1891,7.19412,655.371,480.626,308.508,374.943,290.041,296.578,373.366,22,37.265,7.13125,702.199,872.783,655.233,478.994,290.041,308.562,375.496,1593
6572,411.855,622.624,36.9552,7.94903,668.204,494.015,425.114,621.876,405.964,411.884,624.179,23,37.025,7.90724,759.754,993.061,667.919,491.676,405.964,425.174,622.841,1530
7205,338.266,524.809,33.806,8.31693,698.01,556.977,375.213,536.967,1329.03,333.313,521.411,22,33.865,8.29559,783.494,1023.41,697.732,554.824,1329.03,372.115,537.838,1709
6581,361.459,500.97,36.9104,7.59497,676.499,497.427,387.19,506.732,150.817,362.512,501.999,23,36.98,7.54981,612.7,625.701,676.698,496.976,150.817,387.925,507.52,1620
6968,349.403,506.121,34.9851,8.96509,703.933,559.968,376.013,505.812,720.95,347.545,506.701,19,35.065,8.91576,410.424,431.024,704.728,560.277,720.95,375.078,506.496,1223
6759,421.335,528.032,36.0249,8.10223,667.04,510.712,452.602,539.739,584.478,420.519,529.224,20,36.105,8.04263,414.504,485.669,667.739,510.78,584.478,452.237,540.486,1129
6888,343.897,488.932,35.3831,8.12695,677.896,541.529,365.807,488.494,862.376,341.305,488.773,22,35.45,8.09182,1178.86,1308.89,676.342,537.445,862.376,364.266,489.251,1402
6805,392.505,565.031,35.796,8.04609,670.997,504.531,421.101,568.943,127.581,393.83,566.13,26,35.845,8.03623,808.439,915.01,670.498,502.432,127.581,422.165,569.974,1566
6522,397.575,534.625,37.204,7.98152,674.503,498.009,419.017,533.651,145.167,398.837,535.661,23,37.275,7.93784,877.033,1042.56,673.879,495.404,145.167,419.862,534.474,1233
6652,338.001,413.617,36.5572,8.28461,675.905,517.272,366.47,426.943,197.562,338.704,414.531,24,36.62,8.25746,1085.15,1214.79,674.563,513.43,197.562,367.023,427.642,1244
6743,389.414,524.341,36.1045,7.01697,663.752,502.043,413.777,530.163,111.116,390.805,525.28,21,36.18,6.95252,610.978,823.033,663.905,500.812,111.116,414.656,530.932,1433
7253,378.891,601.797,33.5672,8.83664,704.354,602.337,426.253,575.023,3783.08,361.87,552.936,22,33.625,8.82068,818.824,1002.45,703.98,600.591,3783.08,415.271,575.963,1710
6574,381.019,521.476,36.9453,7.52654,673.025,499.434,402.397,525.614,497.843,380.435,522.712,24,37.01,7.48932,523.255,395.069,673.511,499.737,497.843,402.088,526.465,1402
6598,391.369,530.602,36.8259,8.54572,688.228,514.345,417.218,536.514,171.896,392.466,531.699,22,36.9,8.50235,1120.75,1268.46,686.939,510.434,171.896,417.949,537.313,1560
6627,374.623,558.214,36.6816,7.74135,659.538,498.282,388.316,453.474,5140.43,350.794,446.127,25,36.74,7.71637,1053.63,1088.59,658.197,495.073,5140.43,372.148,454.244,1281
6581,420.237,553.036,36.9104,7.49009,656.344,477.472,438.29,553.06,667.225,419.003,554.14,22,36.985,7.43403,616.144,678.636,656.463,476.747,667.225,437.609,553.882,1141
7098,346.926,490.274,34.3383,9.09294,692.222,585.483,390.983,512.488,1040.22,343.46,489.035,24,34.39,9.08614,1279.92,1368.84,690.172,580.903,1040.22,388.718,513.382,1525
6688,357.934,495.049,36.3781,7.91788,666.397,499.267,383.445,488.87,2317.04,348.139,476.458,30,36.41,7.92476,1158.28,1000.93,664.371,496.153,2317.04,375.48,489.876,1661
6839,338.869,478.767,35.6269,8.21024,667.746,522.205,357.853,472.46,1978.22,330.672,465.682,21,35.7,8.16517,818.047,1148.06,667.304,519.253,1978.22,353.087,473.155,1556
6920,358.442,481.781,35.2239,9.42235,706.325,579.529,402.536,488.934,1027.95,355.095,480.646,25,35.275,9.41803,1371.27,1318.61,703.968,575.224,1027.95,400.32,489.799,1561
6548,377.265,485.933,37.0746,6.51668,652.563,488.043,392.991,496.602,589.287,376.205,486.914,21,37.155,6.4328,1258.92,1447.77,650.849,482.634,589.287,392.436,497.303,1281
6850,368.964,542.228,35.5721,7.42565,679.031,531.929,393.819,550.658,180.525,369.906,543.418,23,35.635,7.39065,1093.04,1304.42,677.695,527.608,180.525,394.507,551.546,1391
7043,296.466,382.212,34.6119,8.74166,685.775,560.264,324.847,384.789,1042.18,292.737,379.502,23,34.67,8.72474,1528.03,1488.87,682.981,554.602,1042.18,322.468,385.426,1413
